wd_id,osm_relid,latlong_wgs84,ibge_id,name
379483,242649,Point(-50.992777777 -29.497777777),4316956,Santa Maria do Herval
381653,,Point(-47.134444444 -23.006944444),,Viracopos International Airport
381653,,Point(-47.13444 -23.00694),,Viracopos International Airport
381733,314874,Point(-47.931944444 -19.747777777),3170107,Uberaba
383660,,Point(-51.76083 -24.75694),,Microrregião de Pitanga
383756,334543,Point(-48.743888888 -16.618888888),5212303,Leopoldo de Bulhões
383765,298188,Point(-51.906388888 -22.291944444),3530201,Mirante do Paranapanema
383890,297855,Point(-53.520833333 -24.42),4102000,Assis Chateaubriand
383979,298219,Point(-49.783333333 -23.006388888),3510153,Canitar
384939,334033,Point(-55.15 -22.545833333),5005251,Laguna Carapã
385048,315110,Point(-42.413888888 -18.19),3158201,Santa Maria do Suaçuí
385327,242294,Point(-56.003888888 -28.660833333),4318002,São Borja
385400,,Point(-52.893889 -30.039167),,Microrregião de Cachoeira do Sul
385406,,Point(-46.473055555 -23.435555555),,São Paulo-Guarulhos International Airport
385465,242633,Point(-51.533888888 -29.255833333),4308607,"Garibaldi, Rio Grande do Sul"
385529,301323,Point(-34.913888888 -7.438888888),2500601,Alhandra
385529,301323,Point(-34.92835 -7.35043),2500601,Alhandra
386331,,Point(-50.994722 -20.078056),,Grande River
386331,,Point(-50.994722222 -20.078055555),,Grande River
386631,332504,Point(-64.797777777 -7.258888888),1302405,Lábrea
386983,,Point(-62.897437 -8.048599),,Ji-Paraná River
387167,242568,Point(-51.998888888 -27.760833333),4305116,"Centenário, Rio Grande do Sul"
387167,242568,Point(-51.9989 -27.7608),4305116,"Centenário, Rio Grande do Sul"
387361,,Point(-44.261944 -21.135833),,Microrregião de São João del-Rei
387704,,Point(-34.92278 -8.12639),,Recife/Guararapes–Gilberto Freyre International Airport
387866,,Point(-48.5222 -27.7314),,Lagoa do Peri
388043,,Point(-37.061389 -8.420833),,Mesorregião do Sertão Pernambucano
388073,242613,Point(-51.052777777 -29.678888888),4303905,Campo Bom
388816,,Point(-48.062222 -16.0125),,Bezerrão
389368,,Point(-35.20888889 -5.795),,Natal
389536,185616,Point(-50.386944444 -0.156944444),1500305,Afuá
390022,298336,Point(-49.928611111 -21.798611111),3517000,Getulina
390276,301062,Point(-36.781944444 -5.067777777),2410256,Porto do Mangue
391537,,Point(-47.920981 -15.819477),,National Historic and Artistic Heritage Institute
391843,297518,Point(-50.615833333 -24.323888888),4127106,Telêmaco Borba
392877,,Point(-60.92055556 -2.39472222),,Anavilhanas Ecological Station
397387,296768,Point(-49.825833333 -27.411944444),4200200,Agrolândia
398170,297862,Point(-49.31186 -26.04616),4100301,Agudos do Sul
398170,297862,Point(-49.335 -25.992777777),4100301,Agudos do Sul
398173,242758,Point(-53.24 -29.645),4300109,Agudo
398844,296611,Point(-49.072777777 -26.412777777),4217402,Schroeder
404820,,Point(-46.035 -23.415),3518305,Guararema
413408,242740,Point(-53.770833333 -28.238888888),4300208,Ajuricaba
413408,242740,Point(-53.74458 -28.20723),4300208,Ajuricaba
425598,314822,Point(-43.040833333 -20.282777777),3105707,Barra Longa
427697,334378,Point(-50.14 -15.933888888),5208905,Goiás
427788,,Point(-39.298889 -6.358889),,South-Central Ceará
427934,,Point(-40.306944 -12.527778),,Itaberaba
427953,,Point(-59.1511 -3.17028),,Preto da Eva River
428496,301072,Point(-35.122777777 -6.162777777),2413201,Senador Georgino Avelino
428892,296587,Point(-53.671944444 -26.613888888),4212239,"Paraíso, Santa Catarina"
429284,,Point(-43.16666667 -22.96222222),,Leme
429351,315363,Point(-43.135833333 -19.352777777),3147501,Passabém
429897,,Point(-43.211666666 -22.971111111),,Lagoa Rodrigo de Freitas
430127,298094,Point(-49.561388888 -23.626944444),3505005,Barão de Antonina
430128,314912,Point(-41.737777777 -17.631944444),3137007,"Ladainha, Minas Gerais"
430313,242320,Point(-55.137777777 -27.905833333),4315107,Porto Xavier
430538,242683,Point(-52.922777777 -27.943888888),4320107,"Sarandi, Rio Grande do Sul"
430676,,Point(-44.883889 -20.138889),,Microrregião de Divinópolis
430927,303918,Point(-37.685 -9.805833333),2805406,Poço Redondo
431158,,Point(-61.951667 -10.885278),,Microrregião de Ji-Paraná
431377,298271,Point(-49.858333333 -21.536944444),3541604,Promissão
431778,333983,Point(-54.560833333 -23.68),5004304,Iguatemi
431778,333983,Point(-54.55844 -23.42596),5004304,Iguatemi
432254,332780,Point(-44.073888888 -5.468888888),2104628,Governador Luiz Rocha
432447,314642,Point(-43.17 -18.361944444),3166501,Serra Azul de Minas
433574,333692,Point(-56.085833333 -9.875833333),5100250,Alta Floresta
434285,185554,Point(-52.205833333 -3.202777777),1500602,"Altamira, Pará"
443458,333724,Point(-53.527777777 -16.943888888),5100409,Alto Garças
443489,334600,Point(-49.338888888 -14.195833333),5200555,Alto Horizonte
443518,315167,Point(-41.958611111 -20.420833333),3153509,Alto Jequitibá
449593,242711,Point(-51.083888888 -29.99),4300604,Alvorada
453462,,Point(-43.20305556 -22.91694444),,Estácio
453479,333991,Point(-55.225833333 -23.103888888),5000609,"Amambai, Mato Grosso do Sul"
454586,1710682,Point(-46.642796 -23.614932),,Saúde District
459690,2220793,Point(-43.371944444 -22.803888888),3305109,São João de Meriti
459711,334413,Point(-49.245 -16.821944444),5201405,Aparecida de Goiânia
460750,,Point(-39.28 -14.785833333),2914802,Itabuna
461773,298021,Point(-46.876388888 -23.511111111),3505708,Barueri
462218,314856,Point(-41.948888888 -18.850833333),3127701,Governador Valadares
465960,,Point(-55.531667 -27.255278),,Jesuit Missions of the Guarani
467421,297977,Point(-47.330833333 -22.738888888),3501608,Americana
467478,334534,Point(-49.982777777 -16.255),5200852,Americano do Brasil
468540,,Point(-43.204527777 -22.983819444),,Ipanema
468563,2215553,Point(-42.530833333 -22.281944444),3303401,Nova Friburgo
472816,,Point(-59.1643 -14.7469),,Juruena River
472816,,Point(-58.1383 -7.350280555),,Juruena River
472816,,Point(-58.1383 -7.3502),,Juruena River
473250,2212560,Point(-41.786944444 -22.370833333),3302403,Macaé
474121,334609,Point(-51.093888888 -16.618888888),5200902,Amorinópolis
477047,,Point(-39.25 -16.5),,Atlantic Forest
478245,,Point(-44.218785 -20.124128),,Inhotim
478465,3360778,Point(-60.021388888 -3.129166666),,"North Region, Brazil"
478514,314718,Point(-45.455 -22.16),3117207,Conceição das Pedras
478818,297533,Point(-49.205833333 -25.535),4125506,São José dos Pinhais
485887,185610,Point(-48.371944444 -1.365833333),1500800,"Ananindeua, Pará"
490022,362173,Point(-41.330833333 -12.806944444),2901304,Andaraí
490320,,Point(-50.09166667 -29.175),,Itaimbezinho
492112,,Point(-46.64236111 -23.54150833),,Andraus Building
496950,,Point(-47.860834 -15.798999),,Palácio do Planalto
499922,362341,Point(-39.065 -16.45),2925303,Porto Seguro
501132,,Point(-37.79108 -9.620891),,Xingó Dam
503236,315199,Point(-44.308888888 -21.74),3102803,Andrelândia
503828,,Point(-54.555889 -28.549078),,São Miguel das Missões
503852,297491,Point(-48.509444444 -25.520833333),4118204,Paranaguá
504587,298530,Point(-47.400833333 -20.538888888),3516200,Franca
504755,332989,Point(-47.475833333 -5.525833333),2105302,Imperatriz
505266,1837770,Point(-40.610833333 -18.615),3205150,Vila Pavão
505326,1832492,Point(-40.850833333 -19.225),3204005,"Pancas, Espírito Santo"
505340,242706,Point(-52.616666666 -31.583333333),4312450,Morro Redondo
506938,,Point(-43.211666666 -22.9525),,Corcovado
507095,303668,Point(-35.105833333 -7.585833333),2604601,"Condado, Pernambuco"
507247,301202,Point(-35.82 -5.537777777),2405801,João Câmara
507567,333683,Point(-56.365833333 -15.205),5100102,Acorizal
508110,,Point(-40.517778 -11.180833),,North-Central Bahia
508405,,Point(-42.710277777 -19.590277777),,Catedral de São Sebastião
508845,,Point(-40.630833 -19.538889),,Colatina
508999,362149,Point(-39.497777777 -10.670833333),2906808,Cansanção
509067,297729,Point(-51.577777777 -23.582777777),4103800,Cambira
509211,,Point(-46.333889 -23.960833),,Microrregião de Santos
509246,,Point(-37.437778 -11.267778),,Microrregião de Estância
509584,315439,Point(-45.125833333 -20.472777777),3133501,Itapecerica
509584,315439,Point(-45.08814 -20.45398),3133501,Itapecerica
509804,334393,Point(-49.448888888 -17.525833333),5217708,Pontalina
509818,185659,Point(-49.117777777 -5.368888888),1504208,Marabá
509976,,Point(-40.972777777 -12.985833333),2915007,Itaeté
510575,,Point(-56.120556 -15.603056),,Verdão
510648,,Point(-48.61389 -26.801725),,Beto Carrero World
510698,242336,Point(-52.421944444 -31.442777777),4301073,Arroio do Padre
510736,297964,Point(-51.568611111 -21.299444444),3531605,"Monte Castelo, São Paulo"
510938,315139,Point(-42.817777777 -21.415833333),3132602,Itamarati de Minas
510992,332804,Point(-45.010833333 -3.320833333),2102507,Cajari
510993,,Point(-43.16952222 -22.90590833),,National Historical Museum
511396,303823,Point(-37.329166666 -9.671944444),2706208,Palestina
511584,,Point(-46.957778 -22.431944),,Campinas
511764,302723,Point(-41.555 -3.470833333),2202703,"Cocal, Piauí"
512109,362534,Point(-39.865528 -13.293775),2927903,Santa Inês
512391,,Point(-34.8844 -7.11539),,Roman Catholic Archdiocese of Paraíba
512635,336856,Point(-47.682777777 -7.688888888),1703073,Barra do Ouro
512810,301351,Point(-35.085833333 -7.14),2504900,Cruz do Espírito Santo
513600,362183,Point(-39.326944444 -14.316944444),2902401,Aurelino Leal
513601,298120,Point(-47.886111111 -23.566666666),3500758,Alambari
513601,298120,Point(-47.86273 -23.53745),3500758,Alambari
514256,242626,Point(-52.377777777 -29.99),4315701,Rio Pardo
515107,333651,Point(-57.861944444 -9.813888888),5106158,Nova Bandeirantes
516274,314583,Point(-45.963888888 -19.003888888),3168903,Tiros
517535,,Point(-44.3594 -15.48435),,Roman Catholic Diocese of Januária
517607,332489,Point(-65.107777777 -2.99),1304260,Uarini
518321,302812,Point(-42.545 -9.168888888),2210359,São Lourenço do Piauí
518649,297682,Point(-53.262777777 -25.906944444),4116950,Nova Esperança do Sudoeste
518845,298405,Point(-46.038888888 -23.572777777),3506607,Biritiba-Mirim
519083,242696,Point(-51.510833333 -29.437777777),4316501,Salvador do Sul
519138,,Point(-47.861 -15.803),,Supreme Federal Court
519154,334605,Point(-48.295833333 -17.030833333),5215306,Orizona
519320,,Point(-43.2875 -23.00861111),,Joá
519387,302776,Point(-42.821944444 -7.855833333),2207355,Pajeú do Piauí
519471,333988,Point(-56.377777777 -20.240833333),5005608,"Miranda, Mato Grosso do Sul"
519652,2213767,Point(-42.122777777 -21.205833333),3302304,Laje do Muriaé
519706,333639,Point(-52.165833333 -13.55),5102702,"Canarana, Mato Grosso"
520098,242598,Point(-54.828888888 -29.41),4313037,Nova Esperança do Sul
520936,303821,Point(-36.677777777 -9.9),2702603,Feira Grande
521125,301344,Point(-36.202777777 -6.455),2510105,"Nova Floresta, Paraíba"
521452,302836,Point(-42.712777777 -7.690833333),2208874,Ribeira do Piauí
521491,301140,Point(-37.513888888 -6.078888888),2407609,Messias Targino
522002,298246,Point(-50.194444444 -20.145833333),3528205,Macedônia
522096,297582,Point(-52.198888888 -25.380833333),4128658,Virmond
522097,315068,Point(-42.815833333 -21.757777777),3160009,Santo Antônio do Aventureiro
522303,315213,Point(-45.236944444 -19.331944444),3140506,Martinho Campos
522303,315213,Point(-45.17974 -19.42013),3140506,Martinho Campos
522494,334014,Point(-55.430833333 -23.892777777),5006358,"Paranhos, Mato Grosso do Sul"
522559,,Point(-43.181516 -22.914351),,"Lapa, Rio de Janeiro"
522587,336854,Point(-47.795 -8.796944444),1718881,Santa Maria do Tocantins
522665,,Point(-45.480833 -7.021944),,Chapadas das Mangabeiras
522717,315341,Point(-45.78 -22.553888888),3147303,Paraisópolis
523277,242545,Point(-52.115833333 -27.432777777),4320602,Severiano de Almeida
523535,242529,Point(-51.570833333 -28.630833333),4300661,André da Rocha
523550,298322,Point(-50.014722222 -20.1375),3536257,Parisi
523566,334536,Point(-48.423888888 -17.323888888),5215801,Palmelo
523587,336802,Point(-47.925833333 -7.86),1715705,Palmeirante
523701,242488,Point(-52.521944444 -29.538888888),4320677,Sinimbu
524487,303737,Point(-39.940833333 -7.777777777),2602001,Bodocó
524626,,Point(-46.308361111 -23.986305555),,Municipal Aquarium of Santos
524834,,Point(-48.875833 -23.981944),,Microrregião de Itapeva
525618,298001,Point(-51.388888888 -22.125833333),3541406,Presidente Prudente
525647,242585,Point(-52.406944444 -28.262777777),4314100,Passo Fundo
525672,301418,Point(-35.632777777 -6.75),2501500,Bananeiras
525922,,Point(-43.166666666 -22.9),,Port of Rio de Janeiro
526215,302564,Point(-38.913888888 -6.243888888),2309508,Orós
526249,301073,Point(-36.7925 -6.167777777),2406502,Lagoa Nova
526318,298304,Point(-46.917777777 -23.443888888),3547304,Santana de Parnaíba
526722,298402,Point(-50.949166666 -20.385833333),3532843,Nova Canaã Paulista
526769,,Point(-42.613888888 -11.82),2914109,Ipupiara
526892,302532,Point(-40.062777777 -4.788888888),2308609,Monsenhor Tabosa
527003,314944,Point(-43.800833333 -20.252777777),3131901,Itabirito
527003,314944,Point(-43.78016 -20.23843),3131901,Itabirito
527149,334450,Point(-49.81 -16.02),5210406,Itaberaí
528020,,Point(-52.250833333 -15.897777777),,Aragarças
528224,,Point(-42.696944 -21.388889),,Microrregião de Cataguases
528293,333695,Point(-54.917777777 -15.810833333),5103601,Dom Aquino
528463,297856,Point(-53.156944444 -25.202777777),4105003,"Catanduvas, Paraná"
528847,,Point(-39.295833 -6.788889),,Várzea Alegre
530211,303855,Point(-35.852777777 -9.477777777),2707701,Rio Largo
530234,,Point(-44.361944 -15.487778),,Microrregião de Januária
531078,242416,Point(-52.840833333 -27.615),4321857,Três Palmeiras
532160,332900,Point(-43.323888888 -4.132777777),2100105,Afonso Cunha
533379,242535,Point(-54.542777777 -28.030833333),4320321,Senador Salgado Filho
533932,298183,Point(-50.606111111 -20.466111111),3513850,Dirce Reis
534097,301146,Point(-35.871944444 -6.003888888),2406403,Lagoa de Velhos
534937,2215547,Point(-42.360833333 -22.028888888),3301504,"Cordeiro, Rio de Janeiro"
535056,336860,Point(-47.767777777 -8.391944444),1710508,Itacajá
535373,303597,Point(-35.565 -8.200833333),2606408,Gravatá
535531,242726,Point(-51.35 -29.233333333),4307906,Farroupilha
535531,242726,Point(-51.347777777 -29.225),4307906,Farroupilha
536230,297917,Point(-49.51 -23.388333333),3515400,Fartura
536569,303627,Point(-34.98663 -7.88456),2600054,"Abreu e Lima, Pernambuco"
536569,303627,Point(-34.902777777 -7.911666666),2600054,"Abreu e Lima, Pernambuco"
537078,,Point(-49.196944 -25.444722),,Autódromo Internacional de Curitiba
537910,,Point(-34.858 -6.99424),,Restinga Island
538120,242579,Point(-51.670833333 -29.45),4314753,Poço das Antas
539298,,Point(-48.5525 -27.67028),,Hercílio Luz International Airport
539353,314770,Point(-45.068888888 -16.368888888),3164209,São Romão
540349,,Point(-47.485675 -5.531775),,Roman Catholic Diocese of Imperatriz
542347,302512,Point(-39.030833333 -3.41),2310209,Paracuru
542409,,Point(-51.995 -6.645),,Microrregião de São Félix do Xingu
542815,298280,Point(-47.715 -23.101944444),3554508,Tietê
542829,2217370,Point(-44.317777777 -23.006944444),3300100,Angra dos Reis
542874,,Point(-45.053889 -22.115833),,São Lourenço microregion
543046,296730,Point(-50.920833333 -27.025833333),4205506,Fraiburgo
543282,314652,Point(-40.24777778 -17.78277778),3166709,Serra dos Aimorés
543282,314652,Point(-40.247777777 -17.782777777),3166709,Serra dos Aimorés
544263,,Point(-46.187778 -23.522778),,Microrregião de Mogi das Cruzes
544311,297923,Point(-48.938333333 -22.569444444),3507456,Borebi
544694,302627,Point(-39.51756 -6.11312),2300309,Acopiara
544694,302627,Point(-39.452777777 -6.095),2300309,Acopiara
544881,297931,Point(-47.526944444 -23.011666666),3542107,Rafard
544966,,Point(-49.148889 -13.440833),,North Goiás
545263,334458,Point(-48.218888888 -18.336944444),5201207,"Anhanguera, Goiás"
545508,296717,Point(-53.493888888 -26.455),4216701,São José do Cedro
546227,242347,Point(-50.043888888 -29.800833333),4323804,Xangri-lá
546676,,Point(-64.710833 -3.353889),,Tefé
547095,303691,Point(-35.591944444 -8.682777777),2610004,Palmares
548055,,Point(-45.957778 -20.465),,Microrregião de Piumhi
548635,333661,Point(-52.755 -15.710833333),5103908,"General Carneiro, Mato Grosso"
548652,242504,Point(-51.518888888 -29.170833333),4302105,Bento Gonçalves
548971,301195,Point(-35.287777777 -6.485833333),2407708,Montanhas
549144,334527,Point(-50.326944444 -14.098888888),5214838,Nova Crixás
549256,,Point(-44.302778 -2.53),,São Luís
549349,296634,Point(-52.965 -26.735833333),4217758,Sul Brasil
549543,1834404,Point(-40.150833333 -18.03),3204054,"Pedro Canário, Espírito Santo"
550051,,Point(-55.052593 -24.346415),,Maracaju Mountain Range
550186,242607,Point(-53.611944444 -27.21),4314498,Pinheirinho do Vale
550446,,Point(-47.588888888 -20.310833333),3525409,Jeriquara
559784,,Point(-48.960555555 -26.006388888),,Serra do Mar
559784,,Point(-42.24394 -22.40856),,Serra do Mar
560381,362313,Point(-39.887777777 -14.128888888),2900603,Aiquara
565101,,Point(-47.90361111 -15.78694444),,Monumental Axis
567821,298526,Point(-48.918611111 -20.992222222),3533254,"Novais, São Paulo"
567987,314814,Point(-43.497777777 -20.69),3115409,Catas Altas da Noruega
568168,332810,Point(-44.043888888 -6.733888888),2107308,Nova Iorque
568394,298358,Point(-50.544722222 -22.270555555),3507209,Borá
568749,303648,Point(-36.68 -9.17),2602100,Bom Conselho
570312,315002,Point(-43.785833333 -20.66),3118304,Conselheiro Lafaiete
570340,242580,Point(-53.865833333 -27.543888888),4302378,Bom Progresso
570464,298030,Point(-47.232777777 -24.275),3537206,Pedro de Toledo
571111,315016,Point(-42.98 -20.873888888),3148301,Paula Cândido
573729,303735,Point(-35.147777777 -8.897777777),2613404,São José da Coroa Grande
574608,,Point(-51.2 -20.2),,Ilha Solteira Dam
574738,334382,Point(-49.503888888 -13.243888888),5215256,Novo Planalto
575822,,Point(-54.0 1.83333),,Tumucumaque National Park
576278,,Point(-49.901944 -6.067778),,Microrregião de Parauapebas
577167,185569,Point(-55.517777777 -1.917777777),1505106,Óbidos
577545,,Point(-46.86823 -23.50698),,Ginásio José Corrêa
577720,333659,Point(-52.256944444 -15.89),5101803,Barra do Garças
577838,242463,Point(-53.011944444 -29.268888888),4320263,Segredo
578114,302769,Point(-42.637777777 -5.89),2200202,"Água Branca, Piauí"
